"customerkey","order_count","aov","age_month","purchase_freq_month","ltv"
"1217847","2","4732.7875","5","0.40000","3786"
"1217937","2","2703.1581","36","0.05556","300"
"1217965","2","1508.4495000000002","77","0.02597","78"
"1218046","2","4257.792868","5","0.40000","3406"
"1218091","2","1587.778254","32","0.06250","198"
"1218144","2","3010.640984","5","0.40000","2409"
"1218244","2","3202.117445","15","0.13333","854"
"1218246","2","366.72617","84","0.02381","17"
"1218311","4","1348.8034524999998","54","0.07407","400"
"1218320","4","1560.598537","57","0.07018","438"
"1218322","2","799.3599999999999","11","0.18182","291"
"1218554","2","1174.7525","6","0.33333","783"
"1218561","2","3488.1300850000002","30","0.06667","465"
"1218602","2","546.8528","15","0.13333","146"
"1218664","2","1581.920145","5","0.40000","1266"
"1218788","2","4805.9563","27","0.07407","712"
"1218795","3","6018.696060000001","97","0.03093","558"
"1218819","2","917.208","67","0.02985","55"
"1218839","2","1050.345","47","0.04255","89"
"1219056","8","2323.3195647500006","95","0.08421","1565"
"1219089","3","2679.1465999999996","91","0.03297","265"
"1219198","3","2006.253333333333","20","0.15000","903"
"1219201","4","2162.4323375","99","0.04040","349"
"1219249","2","179.60324999999997","42","0.04762","17"
"1219329","2","2356.0463500000005","66","0.03030","143"
"1219399","2","4714.67772","3","0.66667","6286"
"1219433","2","277.202","84","0.02381","13"
"1219439","2","2682.64376","64","0.03125","168"
"1219523","4","6711.792324999999","104","0.03846","1033"
"1219563","2","6277.15031","80","0.02500","314"
"1219567","2","1345.75155","10","0.20000","538"
"1219598","2","3169.166","6","0.33333","2113"
"1219629","4","2197.8285075000003","102","0.03922","345"
"1219678","3","918.1614433333333","55","0.05455","150"
"1219691","2","4506.5563999999995","72","0.02778","250"
"1219714","4","1083.9669999999999","66","0.06061","263"
"1219803","3","3608.280133333333","40","0.07500","812"
"1219839","3","960.6733333333333","54","0.05556","160"
"1219849","2","738.4792150000001","59","0.03390","50"
"1219885","2","473.4683","5","0.40000","379"
"1220245","2","423.148","22","0.09091","77"
"1220354","3","6080.081719999998","56","0.05357","977"
"1220355","2","1404.9424","50","0.04000","112"
"1220366","3","1584.9446933333336","34","0.08824","420"
"1220368","2","2183.19725","25","0.08000","349"
"1220394","2","2852.864375","20","0.10000","571"
"1220418","2","4751.401849999999","44","0.04545","432"
"1220456","2","487.51730000000003","17","0.11765","115"
"1220466","3","2013.6925333333331","65","0.04615","279"
"1220510","2","2140.7345299999997","33","0.06061","259"
"1220532","2","666.20037","11","0.18182","242"
"1220617","3","1021.2061399999999","52","0.05769","177"
"1220638","2","5017.064","32","0.06250","627"
"1220652","2","1037.07188","60","0.03333","69"
"1220794","2","489.635","5","0.40000","392"
"1220876","5","2532.6602569999995","97","0.05155","653"
"1220956","3","2156.60758","91","0.03297","213"
"1221086","2","2569.9084","9","0.22222","1142"
"1221088","2","1358.04","45","0.04444","121"
"1221098","2","2714.877","9","0.22222","1207"
"1221102","4","3111.285435","55","0.07273","905"
"1221107","6","1124.2740783333331","68","0.08824","595"
"1221115","2","3719.81064","13","0.15385","1145"
"1221140","2","3700.219665","50","0.04000","296"
"1221169","3","2795.345343333333","61","0.04918","412"
"1221227","2","621.9453000000001","3","0.66667","829"
"1221252","2","5064.752870000001","3","0.66667","6753"
"1221345","2","627.30711","33","0.06061","76"
"1221428","3","5013.49709","64","0.04688","705"
"1221694","2","1210.739","5","0.40000","969"
"1221756","2","1982.81315","66","0.03030","120"
"1221820","4","5778.293500000002","31","0.12903","2982"
"1222007","4","2659.3194115000006","36","0.11111","1182"
"1222082","4","6099.469002","16","0.25000","6099"
"1222142","3","1919.0285866666666","45","0.06667","384"
"1222146","3","3392.9778399999996","30","0.10000","1018"
"1222391","2","2655.8349999999996","2","1.00000","5312"
"1222395","4","1307.829368","48","0.08333","436"
"1222423","2","3223.589752","76","0.02632","170"
"1222571","2","1687.3262499999998","16","0.12500","422"
"1222627","2","1391.5791199999999","40","0.05000","139"
"1222636","3","706.2341583333333","82","0.03659","78"
"1222689","2","64.965","7","0.28571","37"
"1222830","3","4446.441158","32","0.09375","1251"
"1223005","2","17603.521785000004","56","0.03571","1257"
"1223085","4","1915.594394","63","0.06349","487"
"1223213","3","2396.2469799999994","78","0.03846","276"
"1223230","3","2294.7326366666666","21","0.14286","983"
"1223244","2","703.0281","20","0.10000","141"
"1223575","2","1917.9601699999998","12","0.16667","639"
"1223602","2","503.038755","69","0.02899","29"
"1223687","2","3889.30425","16","0.12500","972"
"1223695","3","2474.17916","33","0.09091","675"
"1223952","4","1630.1499365","77","0.05195","339"
"1224056","2","1317.6755699999999","13","0.15385","405"
"1224092","4","800.5982100000002","37","0.10811","346"
"1224190","2","2134.2200000000003","23","0.08696","371"
"1224272","2","260.598745","41","0.04878","25"
"1224342","2","1253.1755","64","0.03125","78"
"1224357","3","934.28905","23","0.13043","366"
"1224477","2","1160.8069","19","0.10526","244"
"1224485","2","6051.3254","16","0.12500","1513"
"1224498","3","1534.7748416666664","49","0.06122","282"
"1224632","3","1099.8477333333333","28","0.10714","354"
"1224724","4","691.7595","66","0.06061","168"
"1224765","3","2767.2653866666665","67","0.04478","372"
"1224861","2","6205.2828075","9","0.22222","2758"
"1225192","2","180.5775","23","0.08696","31"
"1225273","2","1301.7448749999999","74","0.02703","70"
"1225274","2","85.46849999999999","89","0.02247","4"
"1225292","2","418.48263","37","0.05405","45"
"1225372","3","3087.4783666666667","55","0.05455","505"
"1225403","4","752.4940224999999","60","0.06667","201"
"1225635","2","817.91821","42","0.04762","78"
"1225819","2","3930.1726499999995","19","0.10526","827"
"1225940","2","5289.26269","37","0.05405","572"
"1225954","2","511.9805","48","0.04167","43"
"1226049","3","505.12820400000004","32","0.09375","142"
"1226062","3","3351.948933333333","51","0.05882","592"
"1226259","2","1876.3257","29","0.06897","259"
"1226299","2","3208.5401","93","0.02151","138"
"1226314","4","2383.2617","91","0.04396","419"
"1226373","2","540.8405","18","0.11111","120"
"1226390","3","1238.7063166666667","29","0.10345","384"
"1226454","3","3028.764741333333","61","0.04918","447"
"1226491","2","1213.528755","11","0.18182","441"
"1226516","3","873.0408746666667","28","0.10714","281"
"1226586","2","1809.1970000000001","6","0.33333","1206"
"1226597","2","2348.3186450000003","19","0.10526","494"
"1226796","2","2689.0379000000003","41","0.04878","262"
"1226818","2","2906.402696","38","0.05263","306"
"1226839","2","1170.3","62","0.03226","76"
"1226845","2","95.046","16","0.12500","24"
"1226859","3","4379.202899999999","92","0.03261","428"
"1226915","2","1912.506075","38","0.05263","201"
"1227158","2","3388.433795","26","0.07692","521"
"1227178","2","1218.402","84","0.02381","58"
"1227247","2","1032.451125","29","0.06897","142"
"1227342","3","491.65602000000007","84","0.03571","53"
"1227343","2","3008.913","6","0.33333","2006"
"1227367","2","1093.98639","10","0.20000","438"
"1227426","3","2267.7579666666666","71","0.04225","287"
"1227509","3","3174.005333333334","18","0.16667","1587"
"1227683","3","859.5880000000001","13","0.23077","595"
"1227794","3","467.3025333333333","107","0.02804","39"
"1227795","2","3767.6259600000003","65","0.03077","232"
"1227887","2","2031.4848","2","1.00000","4063"
"1228084","2","1686.575","27","0.07407","250"
"1228211","2","800.6575500000001","45","0.04444","71"
"1228242","2","461.45","4","0.50000","461"
"1228314","2","2539.6425","9","0.22222","1129"
"1228376","3","1158.8509999999999","54","0.05556","193"
"1228463","2","1986.8243400000001","17","0.11765","467"
"1228504","2","121.10881499999999","54","0.03704","9"
"1228751","3","3254.3195200000005","12","0.25000","2441"
"1228838","3","2509.3346666666666","2","1.50000","11292"
"1228887","3","151.952","22","0.13636","62"
"1228938","4","1762.36716125","98","0.04082","288"
"1229001","2","1231.7","7","0.28571","704"
"1229005","2","6843.901800000001","2","1.00000","13688"
"1229067","2","679.6349049999999","22","0.09091","124"
"1229159","2","8088.1269999999995","3","0.66667","10784"
"1229503","3","1326.4742333333331","68","0.04412","176"
"1229622","2","1321.0719199999999","8","0.25000","661"
"1229680","3","582.4784666666667","57","0.05263","92"
"1229721","2","263.2712","6","0.33333","176"
"1229846","3","417.7646333333333","45","0.06667","84"
"1229936","2","757.33551","87","0.02299","35"
"1230060","2","299.13749999999993","45","0.04444","27"
"1230093","3","179.09142599999998","36","0.08333","45"
"1230100","2","740.1575","18","0.11111","164"
"1230125","2","9265.298359999999","48","0.04167","772"
"1230228","2","1863.64755","4","0.50000","1864"
"1230285","2","939.37545","20","0.10000","188"
"1230338","4","2760.9761850000004","95","0.04211","465"
"1230773","4","1019.9922499999999","62","0.06452","263"
"1230777","3","1357.2344033333334","15","0.20000","814"
"1230807","3","246.01446","20","0.15000","111"
"1230811","4","2999.805875","59","0.06780","814"
"1230919","4","4044.160397","85","0.04706","761"
"1230947","2","2317.445385","29","0.06897","320"
"1231162","3","3824.2254266666664","45","0.06667","765"
"1231164","2","2256.55257","38","0.05263","238"
"1231170","3","1038.0374","13","0.23077","719"
"1231218","2","373.65251","33","0.06061","45"
"1231233","2","9896.767554999999","28","0.07143","1414"
"1231247","4","1599.9392624999998","84","0.04762","305"
"1231475","2","286.67075","51","0.03922","22"
"1231533","3","1884.0090666666665","53","0.05660","320"
"1231652","2","2324.7239449999997","55","0.03636","169"
"1231675","2","1930.8825","2","1.00000","3862"
"1231766","2","3956.3086599999997","23","0.08696","688"
"1231843","2","329.92789999999997","37","0.05405","36"
"1231890","2","6098.901800000001","58","0.03448","421"
"1231901","2","406.500449","5","0.40000","325"
"1231914","3","814.3766666666667","18","0.16667","407"
"1231952","3","3416.5385000000006","56","0.05357","549"
"1231984","2","569.71862","20","0.10000","114"
"1231995","3","1483.0286466666666","59","0.05085","226"
"1232008","5","1114.6743150000002","100","0.05000","279"
"1232024","3","1405.7220233333335","68","0.04412","186"
"1232056","2","1982.700715","20","0.10000","397"
"1232168","2","3742.61279","4","0.50000","3743"
"1232195","2","2060.9121000000005","2","1.00000","4122"
"1232297","2","440.798","85","0.02353","21"
"1232450","3","1900.6738333333333","92","0.03261","186"
"1232573","2","245.24859999999998","26","0.07692","38"
"1232616","2","1431.1452","12","0.16667","477"
"1232672","3","1870.1798093333334","50","0.06000","337"
"1232705","2","1969.2088999999999","53","0.03774","149"
"1232789","3","1366.7619333333332","65","0.04615","189"
"1232812","2","2976.8829","6","0.33333","1985"
"1232832","5","12492.001748","81","0.06173","3856"
"1232972","2","1261.76828","20","0.10000","252"
"1232989","3","2836.9069999999997","20","0.15000","1277"
"1232991","7","2934.5908942857154","85","0.08235","1692"
"1233012","2","3287.7379899999996","1","2.00000","13151"
"1233036","3","3035.430928000001","54","0.05556","506"
"1233041","3","2969.7423933333334","6","0.50000","4455"
"1233067","3","1248.7519333333335","66","0.04545","170"
"1233125","2","1927.3365999999999","71","0.02817","109"
"1233139","2","3356.3547849999995","43","0.04651","312"
"1233159","2","3668.891415","21","0.09524","699"
"1233165","2","3419.6242","43","0.04651","318"
"1233213","4","1882.927275","15","0.26667","2008"
"1233269","2","3570.09313","38","0.05263","376"
"1233477","4","4092.701185","42","0.09524","1559"
"1233494","4","1890.8093400000002","44","0.09091","688"
"1233589","2","791.69325","54","0.03704","59"
"1233837","5","715.938184","52","0.09615","344"
"1233926","3","492.1307999999999","88","0.03409","50"
"1233933","3","3815.013676666667","80","0.03750","429"
"1233943","2","1561.3953","21","0.09524","297"
"1233944","2","3600.11892","51","0.03922","282"
"1234015","2","7206.2341","20","0.10000","1441"
"1234195","5","3205.419094","69","0.07246","1161"
"1234214","2","1359.25043","16","0.12500","340"
"1234274","2","651.2053500000001","7","0.28571","372"
"1234295","2","2793.8759999999997","10","0.20000","1118"
"1234329","2","444.45000000000005","60","0.03333","30"
"1234412","2","2177.80651","4","0.50000","2178"
"1234653","2","10152.3243775","46","0.04348","883"
"1234668","2","1157.376033","10","0.20000","463"
"1234739","2","2348.87796","3","0.66667","3132"
"1234740","3","2157.3163333333337","27","0.11111","719"
"1234811","5","1123.025152","58","0.08621","484"
"1234813","2","2331.1151000000004","41","0.04878","227"
"1234828","2","806.6708","50","0.04000","65"
"1235031","2","1719.4555","22","0.09091","313"
"1235226","2","583.995","11","0.18182","212"
"1235357","2","2106.8753500000003","58","0.03448","145"
"1235365","2","312.01322","46","0.04348","27"
"1235494","2","1694.33488","6","0.33333","1130"
"1235517","3","1297.8161","56","0.05357","209"
"1235545","2","461.2633","19","0.10526","97"
"1235688","2","1490.43198","41","0.04878","145"
"1235689","4","1321.5352440000001","56","0.07143","378"
"1235757","3","1011.90488","73","0.04110","125"
"1235806","2","2438.06625","26","0.07692","375"
"1235848","2","5108.0885","5","0.40000","4086"
"1235898","3","2418.0248333333334","49","0.06122","444"
"1235907","2","2071.249555","18","0.11111","460"
"1236006","2","956.5500000000001","80","0.02500","48"
"1236009","4","2575.088516","12","0.33333","3433"
"1236057","2","8555.08207","3","0.66667","11407"
"1236269","2","1323.18723","40","0.05000","132"
"1236270","2","975.0585000000001","84","0.02381","46"
"1236297","2","3423.4844000000003","52","0.03846","263"
"1236360","4","879.82475","43","0.09302","327"
"1236483","2","378.676","52","0.03846","29"
"1236626","2","5214.95558","30","0.06667","695"
"1236830","4","403.55745","60","0.06667","108"
"1237000","2","1097.38131","26","0.07692","169"
"1237116","4","1921.2166949999998","75","0.05333","410"
"1237188","3","2160.5576633333335","89","0.03371","218"
"1237206","2","4317.925380000001","24","0.08333","720"
"1237330","2","768.58125","17","0.11765","181"
"1237416","3","1087.0818933333333","29","0.10345","337"
"1237419","2","2154.6628","37","0.05405","233"
"1237522","4","3674.6782500000004","31","0.12903","1897"
"1237611","4","1886.5970150000003","38","0.10526","794"
"1237662","2","2367.2573","51","0.03922","186"
"1237684","3","4017.176333333333","24","0.12500","1506"
"1237880","2","363.738525","65","0.03077","22"
"1237901","2","3170.5305000000003","22","0.09091","576"
"1238089","4","2302.1137679999997","56","0.07143","658"
"1238111","2","69.7988","90","0.02222","3"
"1238174","3","1137.4159","27","0.11111","379"
"1238185","4","950.30059125","24","0.16667","634"
"1238341","3","7821.958483333333","13","0.23077","5415"
"1238380","3","2085.3873933333334","64","0.04688","293"
"1238408","2","1675.19359","51","0.03922","131"
"1238445","2","12335.737199999998","3","0.66667","16448"
"1238475","5","1913.566748","47","0.10638","1018"
"1238643","5","1690.8724399999999","22","0.22727","1921"
"1238691","2","45.600300000000004","66","0.03030","3"
"1238807","2","1977.07465","52","0.03846","152"
"1238930","4","3307.8440249999994","69","0.05797","767"
"1238953","2","1747.3089224999997","85","0.02353","82"
"1239017","2","2614.02","49","0.04082","213"
"1239096","2","1043.38","14","0.14286","298"
"1239216","3","1101.9981666666665","44","0.06818","225"
"1239691","3","3665.6712600000005","44","0.06818","750"
"1239720","3","3248.5217499999994","62","0.04839","472"
"1239769","3","899.151995","84","0.03571","96"
"1239919","3","821.4247533333333","93","0.03226","79"
"1240003","2","607.3561500000001","14","0.14286","174"
"1240005","3","3963.204073333333","28","0.10714","1274"
"1240023","3","1959.8739999999998","44","0.06818","401"
"1240207","2","370.1","52","0.03846","28"
"1240331","2","1428.0125000000003","11","0.18182","519"
"1240358","2","407.46055","57","0.03509","29"
"1240570","4","2004.389425","38","0.10526","844"
"1240571","4","1233.8425","58","0.06897","340"
"1240603","2","1473.5235","17","0.11765","347"
"1240689","4","2275.7314575","35","0.11429","1040"
"1240702","3","782.2719999999999","4","0.75000","1760"
"1240718","2","4477.603499999999","22","0.09091","814"
"1240934","4","2721.8273125","100","0.04000","435"
"1241003","2","1172.0124999999998","57","0.03509","82"
"1241020","2","5420.4368","5","0.40000","4336"
"1241127","3","1344.8456666666668","12","0.25000","1009"
"1241183","2","4969.87448","34","0.05882","585"
"1241329","2","4081.17862","27","0.07407","605"
"1241342","2","1726.2325","22","0.09091","314"
"1241381","2","2091.2583","62","0.03226","135"
"1241465","2","5249.437680000002","24","0.08333","875"
"1241554","3","1003.3951999999999","47","0.06383","192"
"1241557","2","855.8414","84","0.02381","41"
"1241598","2","1138.1564999999998","39","0.05128","117"
"1241688","3","1598.014053333333","12","0.25000","1199"
"1241729","2","14253.744375","14","0.14286","4072"
"1241752","2","714.55","1","2.00000","2858"
"1241769","2","1189.8","4","0.50000","1190"
"1241840","2","2542.7646000000004","12","0.16667","848"
"1241847","3","1645.9728666666667","29","0.10345","511"
"1241916","3","3281.5372333333326","93","0.03226","318"
"1241950","2","182.812995","25","0.08000","29"
"1242062","2","1044.93158","53","0.03774","79"
"1242127","2","853.5895","15","0.13333","228"
"1242167","3","2831.422057333333","64","0.04688","398"
"1242256","3","6194.132273333333","14","0.21429","3982"
"1242270","2","17041.390874999997","37","0.05405","1842"
"1242309","3","647.54878","2","1.50000","2914"
"1242331","2","1876.5819999999999","32","0.06250","235"
"1242364","2","649.635","14","0.14286","186"
"1242461","3","3031.6836","2","1.50000","13643"
"1242498","3","1308.9401866666665","99","0.03030","119"
"1242517","2","1073.87635","36","0.05556","119"
"1242573","3","1439.4930000000002","75","0.04000","173"
"1242582","4","1379.88225","78","0.05128","283"
"1242621","2","4222.121480000001","23","0.08696","734"
"1242626","2","1109.7949999999998","52","0.03846","85"
"1242630","2","2992.48","15","0.13333","798"
"1242677","5","1575.302212","31","0.16129","1270"
"1242796","2","2931.82695","15","0.13333","782"
"1242920","2","881.2868100000001","28","0.07143","126"
"1242950","2","5572.93692","13","0.15385","1715"
"1243000","2","2336.63054","36","0.05556","260"
"1243029","2","3098.94588","31","0.06452","400"
"1243223","2","3200.36716","29","0.06897","441"
"1243288","3","1656.8629466666669","86","0.03488","173"
"1243365","2","338.60609","24","0.08333","56"
"1243408","3","2222.62304","68","0.04412","294"
"1243442","2","4669.9824","34","0.05882","549"
"1243448","2","580.6545","27","0.07407","86"
"1243536","2","682.197","49","0.04082","56"
"1243547","4","3229.4135764999996","43","0.09302","1202"
"1243630","5","1465.350432","67","0.07463","547"
"1243638","2","585.7978499999999","12","0.16667","195"
"1243696","3","2760.4808666666663","89","0.03371","279"
"1243810","3","3491.1750399999996","27","0.11111","1164"
"1243855","2","6141.099079999999","32","0.06250","768"
"1243917","3","4950.367","36","0.08333","1238"
"1244057","3","2799.89407","38","0.07895","663"
"1244076","2","1569.9977999999999","34","0.05882","185"
"1244125","2","971.1829","62","0.03226","63"
"1244160","2","277.57587","40","0.05000","28"
"1244271","4","2170.24679","55","0.07273","631"
"1244296","2","586.2314319999999","63","0.03175","37"
"1244324","2","963.552","43","0.04651","90"
"1244588","4","1005.29966","69","0.05797","233"
"1244633","2","6473.57663","54","0.03704","480"
"1244670","3","4587.072999999999","9","0.33333","4587"
"1244719","2","53.194855000000004","5","0.40000","43"
"1244899","2","2790.95075","73","0.02740","153"
"1245167","2","5087.998","80","0.02500","254"
"1245430","2","2937.16237","39","0.05128","301"
"1245501","2","1292.1395","2","1.00000","2584"
"1245559","2","476.37249999999995","15","0.13333","127"
"1245638","5","3052.0763399999996","60","0.08333","1272"
"1245705","2","1026","6","0.33333","684"
"1245893","2","1082.0024","67","0.02985","65"
"1245918","2","1519.77156","95","0.02105","64"
"1246113","3","693.16639","75","0.04000","83"
"1246183","2","5181.9148700000005","1","2.00000","20728"
"1246192","2","1838.53757","51","0.03922","144"
"1246234","2","1659.205505","44","0.04545","151"
"1246335","2","3508.3424000000005","69","0.02899","203"
"1246401","2","1098.3556999999998","23","0.08696","191"
"1246402","3","346.37323","63","0.04762","49"
"1246462","3","1612.1643333333332","52","0.05769","279"
"1246650","2","1650.7324","38","0.05263","174"
"1246962","7","3377.585125714286","87","0.08046","1902"
"1246977","3","2061.744506666667","41","0.07317","453"
"1247012","2","571.769","16","0.12500","143"
"1247119","3","4602.425","16","0.18750","2589"
"1247136","2","164.45259000000001","44","0.04545","15"
"1247210","2","3810.2950000000005","59","0.03390","258"
"1247284","3","3410.9597833333337","45","0.06667","682"
"1247340","5","3925.6859039999995","63","0.07937","1558"
"1247347","4","4146.280825","56","0.07143","1185"
"1247464","2","3839.88055","49","0.04082","313"
"1247480","2","744.6908400000001","32","0.06250","93"
"1247538","2","1691.0382140000002","28","0.07143","242"
"1247543","2","11103.31148","19","0.10526","2338"
"1247620","2","1536.7035","7","0.28571","878"
"1247621","2","4136.773450000001","60","0.03333","276"
"1247652","2","153.98316","36","0.05556","17"
"1247713","3","1584.4962400000002","71","0.04225","201"
"1247807","2","1044.1148200000002","26","0.07692","161"
"1247919","2","2224.7075999999997","14","0.14286","636"
"1248077","7","2653.6827857142857","78","0.08974","1667"
"1248105","2","1351.3035","15","0.13333","360"
"1248116","2","3815.743065","58","0.03448","263"
"1248347","2","559.2985800000001","3","0.66667","746"
"1248416","2","208.96562","22","0.09091","38"
"1248622","2","3967.9472499999997","9","0.22222","1764"
"1248645","2","4987.909964","44","0.04545","453"
"1248724","3","2271.0378966666667","71","0.04225","288"
"1248826","2","6127.554","20","0.10000","1226"
"1248923","4","1987.167205","68","0.05882","468"
"1248991","3","2233.968666666666","65","0.04615","309"
"1249006","2","1755.5508","22","0.09091","319"
"1249076","2","5768.15","5","0.40000","4615"
"1249144","2","4775.2759","1","2.00000","19101"
"1249183","3","1885.8385","30","0.10000","566"
"1249194","4","4480.440375","53","0.07547","1353"
"1249210","2","1189.882884","46","0.04348","103"
"1249419","3","1770.37373","49","0.06122","325"
"1249492","2","5078.95","64","0.03125","317"
"1249609","3","3761.9930666666673","61","0.04918","555"
"1249719","3","1738.48188","25","0.12000","626"
"1249777","2","6351.037850999999","46","0.04348","552"
"1249794","3","2298.0481400000003","25","0.12000","827"
"1249866","3","2230.1839","65","0.04615","309"
"1250007","2","2832.46212","12","0.16667","944"
"1250130","2","1062.19296","21","0.09524","202"
"1250193","2","2103.1139999999996","84","0.02381","100"
"1250209","4","2534.267825","53","0.07547","765"
"1250350","3","1163.3704","67","0.04478","156"
"1250511","3","1280.4320933333333","16","0.18750","720"
"1250512","2","3087.7400000000002","15","0.13333","823"
"1250530","2","3740.9871000000003","93","0.02151","161"
"1250566","3","4548.364666666667","24","0.12500","1706"
"1250632","3","1278.0240000000001","72","0.04167","160"
"1250674","2","2961.501","63","0.03175","188"
"1250813","4","5377.88143","46","0.08696","1871"
"1250826","2","2062.5754500000003","87","0.02299","95"
"1250926","3","2216.1359733333334","76","0.03947","262"
"1250935","2","1991.59558","10","0.20000","797"
"1250955","2","1067.9222399999999","61","0.03279","70"
"1250957","6","2060.3022226666667","24","0.25000","3090"
"1251072","2","4277.58748","5","0.40000","3422"
"1251098","2","2737.6368000000007","9","0.22222","1217"
"1251123","3","2257.8827333333334","74","0.04054","275"
"1251281","5","5221.123299999999","70","0.07143","1865"
"1251312","4","6517.6538775","36","0.11111","2897"
"1251330","2","3578.6242500000003","16","0.12500","895"
"1251394","2","4328.47855","13","0.15385","1332"
"1251439","2","3757.3884299999995","7","0.28571","2147"
"1251525","6","1798.9866706666662","79","0.07595","820"
"1251625","2","727.37386","4","0.50000","727"
"1251627","3","1516.2097333333331","19","0.15789","718"
"1251681","2","4033.49901","7","0.28571","2305"
"1251704","4","2550.562915","29","0.13793","1407"
"1251876","2","673.9561000000001","10","0.20000","270"
"1251933","2","1800.9665","3","0.66667","2401"
"1252001","2","886.9020324999999","20","0.10000","177"
"1252017","4","2723.8919709999996","56","0.07143","778"
"1252042","2","1753.5940999999998","12","0.16667","585"
"1252061","2","412.59231","60","0.03333","28"
"1252067","2","738.1557","23","0.08696","128"
"1252162","2","1352.18805","77","0.02597","70"
"1252291","2","1020.977595","12","0.16667","340"
"1252309","5","893.3270303999998","69","0.07246","324"
"1252486","3","3344.7894933333337","55","0.05455","547"
"1252592","2","1498.19868","2","1.00000","2996"
"1252602","2","249.17570999999998","27","0.07407","37"
"1252615","5","1358.76348","54","0.09259","629"
"1252722","2","2034.40815","53","0.03774","154"
"1252795","2","547.475","5","0.40000","438"
"1252858","2","643.2552999999999","5","0.40000","515"
"1252922","3","498.06466666666665","11","0.27273","408"
"1253016","4","1923.0214724999998","44","0.09091","699"
"1253077","2","2226.16616","36","0.05556","247"
"1253078","2","375.0425","7","0.28571","214"
"1253328","2","3725.9805000000006","36","0.05556","414"
"1253397","3","3814.2802333333334","7","0.42857","4904"
"1253436","2","272.65813","17","0.11765","64"
"1253771","2","1799.9092850000002","64","0.03125","112"
"1253876","2","2815.4309399999997","28","0.07143","402"
"1253984","2","1926.06115","29","0.06897","266"
"1254142","2","5001.9172","63","0.03175","318"
"1254169","4","701.0137550000001","74","0.05405","152"
"1254200","3","5664.080633333334","82","0.03659","622"
"1254217","3","1137.94012","61","0.04918","168"
"1254244","3","3033.173321333333","42","0.07143","650"
"1254262","8","1241.13215","65","0.12308","1222"
"1254275","2","4901.64525","1","2.00000","19607"
"1254301","2","2231.38843","21","0.09524","425"
"1254327","2","358.8","20","0.10000","72"
"1254338","3","5960.8693066666665","52","0.05769","1032"
"1254471","3","906.566425","84","0.03571","97"
"1254506","2","1089.80675","2","1.00000","2180"
"1254571","3","1375.0278666666666","70","0.04286","177"
"1254670","4","3516.1896500000003","65","0.06154","866"
"1254672","2","1556.18322","18","0.11111","346"
"1254692","3","1009.0714866666666","6","0.50000","1514"
"1254698","2","2624.7125800000003","16","0.12500","656"
"1255025","2","964.1575","7","0.28571","551"
"1255059","2","912.6006","2","1.00000","1825"
"1255175","4","1667.9983725","50","0.08000","534"
"1255330","2","6814.65069","13","0.15385","2097"
"1255331","4","582.2975265","63","0.06349","148"
"1255437","2","2137.1120499999997","3","0.66667","2849"
"1255499","3","2017.1089659999996","54","0.05556","336"
"1255575","2","1098.265","41","0.04878","107"
"1255665","4","3549.5707750000006","40","0.10000","1420"
"1255727","2","980.2899","17","0.11765","231"
"1255803","3","3214.139833333333","74","0.04054","391"
"1255819","2","1423.5233200000002","59","0.03390","97"
"1255828","2","4668.4328000000005","49","0.04082","381"
"1255964","2","2572.11","52","0.03846","198"
"1256112","2","271.65","6","0.33333","181"
"1256199","3","800.1323333333333","40","0.07500","180"
"1256212","2","182.71638","10","0.20000","73"
"1256350","2","1262.5651300000002","31","0.06452","163"
"1256374","3","2847.4261666666666","53","0.05660","484"
"1256413","2","1381.8207","9","0.22222","614"
"1256510","2","556.6089999999999","67","0.02985","33"
"1256539","4","2918.7827500000003","87","0.04598","537"
"1256562","3","1720.84225","46","0.06522","337"
"1256594","2","417.85817","38","0.05263","44"
"1256629","2","1781.8367999999998","70","0.02857","102"
"1256634","2","241.1825","9","0.22222","107"
"1256660","3","9108.272523333333","42","0.07143","1952"
"1256800","3","836.4294666666668","76","0.03947","99"
"1256874","2","5873.158310000001","6","0.33333","3915"
"1256898","2","1232.9266","6","0.33333","822"
"1256913","4","2763.535025","79","0.05063","560"
"1257017","2","1704.1219999999998","40","0.05000","170"
"1257102","5","3565.978206","101","0.04950","883"
"1257298","2","590.0625","34","0.05882","69"
"1257310","2","1129.53847","36","0.05556","126"
"1257368","3","833.6425433333334","34","0.08824","221"
"1257490","3","5139.19758","63","0.04762","734"
"1257518","2","500.56888000000004","15","0.13333","133"
"1257536","2","1078.47004","1","2.00000","4314"
"1257659","2","102.39012","46","0.04348","9"
"1257764","3","1332.7527666666665","46","0.06522","261"
"1257822","2","2260.74086","57","0.03509","159"
"1258039","2","6571.614875000001","7","0.28571","3755"
"1258056","4","804.3347499999999","64","0.06250","201"
"1258057","2","2303.80955","40","0.05000","230"
"1258229","2","1743.3129","28","0.07143","249"
"1258244","2","454.98788","28","0.07143","65"
"1258415","2","3893.6535","19","0.10526","820"
"1258465","2","9248.563250000001","38","0.05263","974"
"1258629","2","1131.3455130000002","14","0.14286","323"
"1258649","2","731.391","2","1.00000","1463"
"1258666","2","666.3812099999999","87","0.02299","31"
"1258702","3","3247.518293333333","36","0.08333","812"
"1258749","4","1001.584175","68","0.05882","236"
"1258773","2","3530.925","8","0.25000","1765"
"1258778","2","668.2751","35","0.05714","76"
